Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,date,nom_mois
"2,01E+11",2010,5,22,1801,1,1,1,1.0,2.0,143,AUTOROUTE A25,,,,590,2010-05-22,mai
"2,011E+11",2011,4,11,2025,2,2,3,1.0,7.0,2,TAGARET (CHEMIN DE),M,4335663.0,548493.0,130,2011-04-11,avril
"2,01E+11",2010,12,6,1300,1,1,1,1.0,2.0,8,AUTOROUTE A86,,,,930,2010-12-06,decembre
"2,01E+11",2010,4,30,2245,5,2,5,1.0,5.0,115,PLACE CHARLES MICHELS,,,,750,2010-04-30,avril
"2,013E+11",2013,10,25,949,1,2,2,1.0,3.0,722,SAINT-JUST (RUE),M,4938816.0,331715.0,20,2013-10-25,octobre
"2,01E+11",2010,10,29,2120,5,2,2,1.0,3.0,691,RAYMOND POINCARE(RUE),,,,910,2010-10-29,octobre
"2,01E+11",2010,10,8,915,1,2,1,1.0,5.0,50,"49, PONS NOEL RUE",,,,920,2010-10-08,octobre
"2,01E+11",2010,11,15,854,1,2,2,1.0,3.0,85,BORIE (BOULEVARD DE LA),M,0.0,0.0,870,2010-11-15,novembre
"2,016E+11",2016,3,15,1715,1,2,1,7.0,3.0,540,21 route de SARREBOURG,M,4876810.0,724832.0,570,2016-03-15,mars
"2,016E+11",2016,3,18,1845,2,2,9,1.0,7.0,370,,M,4922680.0,-87633.0,140,2016-03-18,mars
"2,012E+11",2012,9,4,745,1,1,1,1.0,1.0,137,,M,4600700.0,615100.0,740,2012-09-04,septembre
"2,01E+11",2010,4,15,300,5,2,5,1.0,6.0,381,"4, RUE LANTERNE",,,,690,2010-04-15,avril
"2,016E+11",2016,9,13,545,3,1,1,1.0,1.0,390,,M,4578351.0,522653.0,10,2016-09-13,septembre
"2,01E+11",2010,6,28,600,1,1,1,1.0,2.0,492,,M,0.0,0.0,550,2010-06-28,juin
"2,01E+11",2010,1,14,1615,1,2,1,2.0,3.0,10,10 rue des gen?ts,M,4787426.0,-301485.0,560,2010-01-14,janvier
"2,014E+11",2014,9,13,1500,1,1,1,1.0,7.0,343,,M,4883400.0,579000.0,540,2014-09-13,septembre
"2,015E+11",2015,2,22,1145,1,2,1,1.0,3.0,88,ANGLAIS (DU N? 265 AU N?,,,,60,2015-02-22,fevrier
"2,013E+11",2013,4,14,1350,1,2,3,1.0,3.0,261,AV DU Gl DE GAULLE,,,,370,2013-04-14,avril
"2,01E+11",2010,7,28,2130,5,2,1,1.0,3.0,55,"132, BD DE LA VALBARELLE",,,,130,2010-07-28,juillet
"2,013E+11",2013,12,25,1115,1,2,6,2.0,3.0,35,place de la r?publique,M,0.0,0.0,440,2013-12-25,decembre
"2,01E+11",2010,4,19,1745,1,1,1,1.0,6.0,89,,M,4532400.0,474200.0,70,2010-04-19,avril
"2,01E+11",2010,11,16,1905,5,2,1,1.0,3.0,119,RUE CAMILLE PELLETAN,,,,330,2010-11-16,novembre
"2,015E+11",2015,12,24,255,5,2,1,1.0,6.0,95,"13, MARCHE AU BLE (RUE D",M,4613207.0,345490.0,30,2015-12-24,decembre
"2,01E+11",2010,5,23,1630,1,1,1,1.0,2.0,90,Route de MARSEILLE,,,,830,2010-05-23,mai
"2,01E+11",2010,10,9,1230,1,2,1,1.0,7.0,555,RUE DES ALLEUX,M,4739400.0,514295.0,210,2010-10-09,octobre
"2,012E+11",2012,12,11,1730,5,2,1,1.0,6.0,88,"18, THIERS (AV.)",,,,60,2012-12-11,decembre
"2,012E+11",2012,7,13,1630,1,1,1,1.0,5.0,129,,M,0.0,0.0,310,2012-07-13,juillet
"2,011E+11",2011,6,21,1215,1,1,1,1.0,2.0,453,,M,4881400.0,-119300.0,500,2011-06-21,juin
"2,014E+11",2014,1,25,100,3,1,1,2.0,7.0,167,,M,4784388.0,-130614.0,350,2014-01-25,janvier
"2,011E+11",2011,10,17,2010,5,2,1,1.0,6.0,300,"3, SCHWEITZER   RUE DU D",,,,170,2011-10-17,octobre
"2,01E+11",2010,6,24,2300,3,1,1,1.0,3.0,514,,M,0.0,0.0,330,2010-06-24,juin
"2,015E+11",2015,9,9,845,1,1,3,1.0,3.0,171,,M,4550204.0,606794.0,730,2015-09-09,septembre
"2,012E+11",2012,1,20,745,5,2,3,1.0,3.0,260,"., WILSON(AVENUE)",M,4766751.0,-275693.0,560,2012-01-20,janvier
"2,015E+11",2015,9,21,2200,5,1,1,1.0,7.0,267,ROUTE D'ALBERTVILLE,M,0.0,0.0,740,2015-09-21,septembre
"2,015E+11",2015,7,3,1405,1,2,1,1.0,2.0,5,"21, DELFIEU (AVENUE LOUL",M,4329254.0,556544.0,130,2015-07-03,juillet
"2,012E+11",2012,12,18,2030,3,1,1,1.0,1.0,298,,M,0.0,0.0,270,2012-12-18,decembre
"2,012E+11",2012,8,4,1745,1,2,1,1.0,6.0,9,"46, GOUNOUILHOU (BD MARC",,,,330,2012-08-04,août
"2,011E+11",2011,5,31,830,1,1,1,1.0,1.0,249,RTE FORESTIERE ST HUBERT,M,4804339.0,278049.0,450,2011-05-31,mai
"2,013E+11",2013,12,17,1320,1,2,1,1.0,6.0,185,"0, AVENUE DES ?TATS G?N?",,,,380,2013-12-17,decembre
"2,01E+11",2010,4,24,1920,1,2,9,1.0,1.0,36,"0, LOUIS ROCHE (AVENUE)",,,,920,2010-04-24,avril
"2,011E+11",2011,7,26,1630,1,2,1,1.0,2.0,88,"0, VOIE RAPIDE",,,,60,2011-07-26,juillet
"2,01E+11",2010,4,13,1225,1,2,1,1.0,6.0,136,"3, CERDAGNE (DE)",M,4269371.0,288512.0,660,2010-04-13,avril
"2,01E+11",2010,8,9,605,1,2,1,1.0,6.0,118,"100, RUE DE LA CHAPELLE",,,,750,2010-08-09,août
"2,015E+11",2015,1,12,915,1,2,3,1.0,3.0,388,"4, LEPRINCE-RINGUET (RUE",M,4749602.0,680537.0,250,2015-01-12,janvier
"2,01E+11",2010,4,1,1615,1,2,3,1.0,3.0,646,AVENUE DE PARIS,M,4880120.0,213359.0,780,2010-04-01,avril
"2,011E+11",2011,9,12,1300,1,2,3,1.0,1.0,12,CHEMIN SAINTE-SUZANNE,M,4389733.0,468926.0,300,2011-09-12,septembre
"2,01E+11",2010,9,20,1315,1,1,1,1.0,5.0,253,,M,0.0,0.0,350,2010-09-20,septembre
"2,013E+11",2013,1,7,1050,1,2,1,1.0,2.0,172,"sans, ORIENT (BOULEVARD",M,4360336.0,388832.0,340,2013-01-07,janvier
"2,01E+11",2010,4,4,1155,1,2,1,1.0,6.0,214,"4, LORCH (AVENUE DE)",,,,860,2010-04-04,avril
"2,01E+11",2010,6,20,1820,1,2,1,1.0,6.0,70,R NEUVE PIERRE CURIE,M,4890270.0,233705.0,930,2010-06-20,juin
"2,015E+11",2015,12,2,1425,1,2,1,1.0,6.0,286,"1, PYRENEES (PLACE DES)",M,4309300.0,-4866.0,650,2015-12-02,decembre
"2,015E+11",2015,12,18,900,3,1,1,2.0,1.0,273,la ville marqu?,M,4853962.0,-253679.0,220,2015-12-18,decembre
"2,01E+11",2010,4,10,1800,1,2,2,1.0,3.0,88,"0, VERNIER (R.)",,,,60,2010-04-10,avril
"2,012E+11",2012,5,29,1325,1,1,1,1.0,5.0,410,LE LION D'OR,M,4912130.0,-9327.0,140,2012-05-29,mai
"2,015E+11",2015,4,8,1020,1,2,1,1.0,3.0,28,"337, CANNEDOU (CHEMIN RA",,,,130,2015-04-08,avril
"2,013E+11",2013,5,28,1845,1,1,1,1.0,7.0,620,,M,0.0,0.0,600,2013-05-28,mai
"2,01E+11",2010,7,20,855,1,2,3,1.0,3.0,7,"0, ALLONNEAU(AUGUSTE) BO",M,4748090.0,-52741.0,490,2010-07-20,juillet
"2,01E+11",2010,4,22,1730,1,2,1,1.0,6.0,108,"8, GAMBETTA (BOULEVARD)",M,4344744.0,375589.0,340,2010-04-22,avril
"2,013E+11",2013,2,12,1740,2,2,1,1.0,6.0,18,FENELON (RUE),,,,410,2013-02-12,fevrier
"2,013E+11",2013,10,28,1135,1,1,1,2.0,7.0,299,"172990257, MILLE PATTES",M,4592203.0,-97077.0,170,2013-10-28,octobre
"2,01E+11",2010,10,18,1200,1,2,1,1.0,3.0,111,Rue du Manoir,M,4857973.0,-421068.0,290,2010-10-18,octobre
"2,016E+11",2016,1,22,1130,1,1,2,1.0,3.0,643,COMINES ROUTE DE,M,5074146.0,296661.0,590,2016-01-22,janvier
"2,011E+11",2011,10,2,1815,1,1,1,1.0,7.0,27,,M,4768300.0,60500.0,720,2011-10-02,octobre
"2,01E+11",2010,9,15,755,1,2,2,1.0,3.0,194,RECTEUR PINEAU (AVENUE D,,,,860,2010-09-15,septembre
"2,01E+11",2010,6,13,1845,1,2,1,1.0,4.0,63,RUE DE CURSOL,,,,330,2010-06-13,juin
"2,01E+11",2010,4,14,1805,1,2,1,1.0,3.0,672,"0, ROMAINS (ROUTE DES)",,,,570,2010-04-14,avril
"2,015E+11",2015,3,29,1405,1,2,3,2.0,3.0,31,", MENDES FRANCE",M,4418940.0,63902.0,470,2015-03-29,mars
"2,012E+11",2012,6,10,840,1,2,1,2.0,7.0,37,"10, GAMBETTA (PLACE)",,,,240,2012-06-10,juin
"2,016E+11",2016,4,1,2230,3,1,1,1.0,6.0,222,,M,4733927.0,-58447.0,490,2016-04-01,avril
"2,013E+11",2013,6,22,1840,1,2,1,1.0,3.0,4,"873, SAINT JEAN RTE ET C",,,,60,2013-06-22,juin
"2,015E+11",2015,2,24,1820,3,2,2,1.0,3.0,88,"0, DUBOUCHAGE (BD)",,,,60,2015-02-24,fevrier
"2,012E+11",2012,7,28,1715,1,1,1,1.0,5.0,70,,M,4578130.0,148624.0,870,2012-07-28,juillet
"2,011E+11",2011,2,3,2145,3,1,1,6.0,1.0,13,,M,4977730.0,49151.0,760,2011-02-03,fevrier
"2,01E+11",2010,7,18,707,1,2,1,1.0,2.0,72,"91, MAXIME GORKI (BOULEV",,,,930,2010-07-18,juillet
"2,01E+11",2010,8,10,1140,1,2,5,1.0,2.0,105,RUE MONGE,,,,750,2010-08-10,août
"2,015E+11",2015,9,2,600,2,2,2,1.0,3.0,189,BOUVINE (AVENUE),M,4381691.0,435303.0,300,2015-09-02,septembre
"2,01E+11",2010,3,12,715,2,2,2,1.0,6.0,57,LAFARGUE (AL. PAUL),M,4891010.0,251930.0,930,2010-03-12,mars
"2,016E+11",2016,1,10,400,3,1,1,3.0,6.0,79,LA BOISSONNADE,M,4453250.0,273678.0,120,2016-01-10,janvier
"2,014E+11",2014,5,28,1745,1,2,2,1.0,1.0,163,rue des Paquerettes,M,4766281.0,750053.0,680,2014-05-28,mai
"2,01E+11",2010,11,10,800,1,2,2,2.0,6.0,311,HENRI BARBUSSE (BOULEVAR,,,,780,2010-11-10,novembre
"2,011E+11",2011,11,23,1500,1,2,3,1.0,3.0,118,"0, FALAISE (RUE DE >=90-",,,,140,2011-11-23,novembre
"2,01E+11",2010,9,11,1830,1,2,1,1.0,7.0,172,"0, GARRATS (AVENUE DES)",M,4361008.0,383896.0,340,2010-09-11,septembre
"2,01E+11",2010,9,28,1700,1,2,1,1.0,7.0,9,"128, BLARD (chemin)",,,,974,2010-09-28,septembre
"2,012E+11",2012,12,29,1330,1,1,4,1.0,7.0,197,,M,4575560.0,512628.0,380,2012-12-29,decembre
"2,015E+11",2015,8,18,1630,1,1,2,1.0,3.0,566,ch embechou/ch viterbe,M,4342970.0,176838.0,310,2015-08-18,août
"2,015E+11",2015,7,13,1500,1,1,1,1.0,6.0,45,,M,0.0,0.0,40,2015-07-13,juillet
"2,01E+11",2010,10,1,1900,1,1,1,1.0,3.0,304,,M,4358600.0,178900.0,310,2010-10-01,octobre
"2,011E+11",2011,1,21,830,1,2,1,9.0,6.0,415,"1, RETAUD ROUTE DE",,,,170,2011-01-21,janvier
"2,01E+11",2010,11,21,1825,3,1,1,2.0,1.0,328,"SANS, ANGERS (ROUTE D')",M,4726970.0,-7452.0,490,2010-11-21,novembre
"2,01E+11",2010,12,11,1340,1,2,1,1.0,6.0,85,PROUST (AVENUE MARCEL),M,4845230.0,152480.0,280,2010-12-11,decembre
"2,013E+11",2013,6,10,1530,1,1,1,1.0,6.0,23,,M,0.0,0.0,830,2013-06-10,juin
"2,015E+11",2015,11,26,1745,5,2,1,1.0,6.0,107,34 rue G?n?ral DE GAULLE,M,4344583.0,663644.0,830,2015-11-26,novembre
"2,011E+11",2011,7,9,1717,1,1,1,1.0,6.0,205,LA PERLOTTE,M,4712290.0,236042.0,180,2011-07-09,juillet
"2,01E+11",2010,12,18,1715,5,2,2,4.0,3.0,103,"79, RUE DE TURBIGO",,,,750,2010-12-18,decembre
"2,011E+11",2011,5,23,2000,1,1,1,1.0,7.0,556,chemin du Hunenberg,M,0.0,0.0,570,2011-05-23,mai
"2,013E+11",2013,6,19,1030,1,2,1,3.0,6.0,30,Avenue du docteur BUTAUD,M,4596000.0,175700.0,230,2013-06-19,juin
"2,01E+11",2010,9,1,1920,1,2,5,1.0,6.0,109,"21, RUE AUBER",,,,750,2010-09-01,septembre
"2,015E+11",2015,2,27,820,1,2,1,2.0,2.0,547,"9, OPALINSKA (RUE CATHER",,,,540,2015-02-27,fevrier
"2,012E+11",2012,4,15,2300,5,2,2,1.0,3.0,55,"119, CRS LIEUTAUD",M,,,130,2012-04-15,avril
"2,012E+11",2012,4,30,1900,1,1,1,8.0,6.0,574,BUTTE DE CAEN (LA),,,,140,2012-04-30,avril
"2,01E+11",2010,1,22,840,1,2,1,1.0,3.0,88,"0, FRANKLIN (PL.)",,,,60,2010-01-22,janvier
"2,011E+11",2011,2,16,1045,1,1,1,1.0,2.0,9,"LD ""LA VILLENEUVE""",M,4668390.0,175451.0,360,2011-02-16,fevrier
"2,01E+11",2010,11,13,1905,5,2,6,3.0,1.0,203,BRIAND (PLACE ARISTIDE),M,4899130.0,227530.0,950,2010-11-13,novembre
"2,01E+11",2010,6,9,2055,1,1,1,2.0,6.0,256,A115,,,,950,2010-06-09,juin
"2,013E+11",2013,9,7,500,5,2,2,1.0,6.0,63,"65, CRS D'ALSACE ET LORR",,,,330,2013-09-07,septembre
"2,012E+11",2012,12,29,445,4,2,1,1.0,7.0,44,46 RUE DE LA REPUBLIQUE,M,4680830.0,168839.0,360,2012-12-29,decembre
"2,01E+11",2010,10,7,1950,5,2,1,1.0,3.0,113,BOULEVARD PERIPHERIQUE I,,,,750,2010-10-07,octobre
"2,012E+11",2012,11,12,1845,3,1,1,1.0,1.0,159,,M,4546664.0,604422.0,730,2012-11-12,novembre
"2,013E+11",2013,5,24,2325,5,2,1,1.0,2.0,172,"39, CLEMENCEAU (AVENUE G",M,4360247.0,387059.0,340,2013-05-24,mai
"2,015E+11",2015,2,7,1916,3,1,1,1.0,7.0,8,RD 1 - LA BARTHE GRANDE,M,4442860.0,221059.0,120,2015-02-07,fevrier
"2,015E+11",2015,12,26,1040,1,2,1,1.0,6.0,32,"0, PERREAL ERNEST (BD)",M,4334447.0,322983.0,340,2015-12-26,decembre
"2,01E+11",2010,8,12,1450,1,1,2,1.0,3.0,656,,M,0.0,0.0,20,2010-08-12,août
"2,01E+11",2010,2,9,2000,3,2,1,1.0,7.0,8,103 rue Letoullec,R,0.0,0.0,974,2010-02-09,fevrier
"2,01E+11",2010,4,30,1615,1,1,1,1.0,1.0,249,,M,4861900.0,208700.0,910,2010-04-30,avril
"2,011E+11",2011,7,24,1145,1,1,1,8.0,1.0,117,,M,4857469.0,-453078.0,290,2011-07-24,juillet
"2,015E+11",2015,9,21,1745,1,2,1,1.0,7.0,69,"x, SIDI BRAHIM (AVENUE)",M,4364715.0,694009.0,60,2015-09-21,septembre
"2,01E+11",2010,11,18,1700,2,1,1,1.0,1.0,115,,M,4334300.0,661000.0,830,2010-11-18,novembre
"2,015E+11",2015,11,26,1310,1,2,2,3.0,3.0,129,RUE PILAR,M,4331535.0,-37797.0,640,2015-11-26,novembre
"2,01E+11",2010,6,25,1535,1,2,1,1.0,6.0,70,"72, AV MICHELET",M,4890770.0,234418.0,930,2010-06-25,juin
"2,01E+11",2010,4,17,1603,1,2,1,1.0,3.0,306,"0, EUROPE (COURS DE L')",,,,170,2010-04-17,avril
"2,011E+11",2011,1,19,1345,1,1,1,1.0,3.0,81,,M,0.0,0.0,560,2011-01-19,janvier
"2,013E+11",2013,6,13,530,3,1,1,1.0,1.0,19,,M,4427400.0,68500.0,470,2013-06-13,juin
"2,015E+11",2015,12,8,1830,4,1,1,2.0,2.0,555,16 SOUPETARD (PERIPH EST,,,,310,2015-12-08,decembre
"2,01E+11",2010,3,11,1235,1,2,1,1.0,6.0,88,"0, TRACHEL (RUE)",,,,60,2010-03-11,mars
"2,011E+11",2011,6,5,1300,1,2,3,1.0,3.0,15,,M,,,160,2011-06-05,juin
"2,013E+11",2013,4,2,1530,1,2,1,1.0,3.0,184,"18, PENHOET (AVENUE DE)",,,,440,2013-04-02,avril
"2,013E+11",2013,9,24,2110,5,2,6,1.0,2.0,281,26281,M,4504710.0,507080.0,260,2013-09-24,septembre
"2,012E+11",2012,9,6,1730,1,2,1,1.0,2.0,28,SALENGRO   AVENUE ROGER,,,,170,2012-09-06,septembre
"2,01E+11",2010,11,16,800,1,1,1,1.0,3.0,238,,M,4619500.0,407700.0,710,2010-11-16,novembre
"2,012E+11",2012,6,19,1335,1,2,1,1.0,6.0,691,":, PICARD (RUE CHARLES)",M,4985092.0,329751.0,20,2012-06-19,juin
"2,01E+11",2010,5,7,1600,1,2,1,1.0,6.0,66,"06, MOULIN JEAN (AVENUE)",M,4893990.0,236278.0,930,2010-05-07,mai
"2,015E+11",2015,2,26,2315,5,2,1,1.0,3.0,555,"31, RUE DE L ORIENT",,,,310,2015-02-26,fevrier
"2,012E+11",2012,2,6,816,1,2,3,1.0,6.0,70,"10, VARENNE (RUE DE LA)",M,4573011.0,306498.0,630,2012-02-06,fevrier
"2,01E+11",2010,4,14,1715,1,1,1,1.0,2.0,42,RN 104,,,,950,2010-04-14,avril
"2,014E+11",2014,6,20,1800,1,1,1,1.0,3.0,17,,M,0.0,0.0,870,2014-06-20,juin
"2,013E+11",2013,11,14,630,3,1,1,9.0,2.0,492,Autoroute,M,5020870.0,322885.0,590,2013-11-14,novembre
"2,01E+11",2010,9,20,37,5,2,2,1.0,6.0,55,"00, BD VIDAL",,,,130,2010-09-20,septembre
"2,01E+11",2010,6,21,740,1,2,2,1.0,3.0,85,ORADOUR SUR GLANE (CARRE,,,,870,2010-06-21,juin
"2,012E+11",2012,8,17,1130,1,2,1,1.0,3.0,55,"56, CHE DU LITTORAL",,,,130,2012-08-17,août
"2,015E+11",2015,6,24,2030,1,2,6,1.0,3.0,444,,M,4567101.0,-65234.0,170,2015-06-24,juin
"2,013E+11",2013,10,10,1200,1,1,1,1.0,1.0,15,,M,0.0,0.0,660,2013-10-10,octobre
"2,014E+11",2014,1,16,615,3,1,1,8.0,3.0,41,Tournebride,M,4708300.0,-157200.0,440,2014-01-16,janvier
"2,011E+11",2011,12,15,815,3,1,3,2.0,3.0,253,,M,4914950.0,70803.0,270,2011-12-15,decembre
"2,014E+11",2014,11,14,15,3,1,1,2.0,6.0,330,,M,4494121.0,170175.0,460,2014-11-14,novembre
"2,01E+11",2010,1,12,1350,1,2,1,1.0,2.0,261,NAPOLEON (PONT),M,4739880.0,68497.0,370,2010-01-12,janvier
"2,012E+11",2012,9,19,1555,1,2,1,1.0,2.0,55,"39, AVE DES CHUTES LAVIE",,,,130,2012-09-19,septembre
"2,01E+11",2010,6,6,430,5,2,1,2.0,6.0,183,"., LIBERATION - AVENUE",,,,590,2010-06-06,juin
"2,013E+11",2013,4,19,840,1,2,6,1.0,3.0,281,DODIN (AVENUE ROGER),M,4808660.0,-170745.0,350,2013-04-19,avril
"2,01E+11",2010,12,23,625,3,2,1,2.0,6.0,27,"115, BENARD (AVENUE JEAN",,,,910,2010-12-23,decembre
"2,012E+11",2012,3,26,805,1,2,3,1.0,3.0,149,bld montel/all?e auvergn,M,4360952.0,133641.0,310,2012-03-26,mars
"2,013E+11",2013,1,5,2330,3,1,1,1.0,1.0,68,,M,0.0,0.0,830,2013-01-05,janvier
"2,01E+11",2010,7,6,1045,1,2,9,1.0,6.0,43,"SPV,50 ROUTE BISCHWILLER",,,,670,2010-07-06,juillet
"2,011E+11",2011,1,28,1645,1,1,9,1.0,7.0,344,,M,4794300.0,16200.0,720,2011-01-28,janvier
"2,016E+11",2016,6,24,2145,5,2,1,1.0,7.0,355,Rue du 19 novembre,M,4754798.0,730291.0,680,2016-06-24,juin
"2,01E+11",2010,3,15,1950,5,2,1,1.0,6.0,194,30 RUE MICHEL BIGOIS,M,4649225.0,-176116.0,850,2010-03-15,mars
"2,01E+11",2010,9,12,2300,3,1,1,2.0,7.0,132,,M,4723600.0,355900.0,580,2010-09-12,septembre
"2,01E+11",2010,4,20,1900,1,2,1,1.0,6.0,55,"126, BD DE LA CORDERIE",M,4328980.0,536650.0,130,2010-04-20,avril
"2,01E+11",2010,3,25,1855,5,2,1,1.0,2.0,640,AVENUE LOUIS BREGUET,M,4877990.0,219947.0,780,2010-03-25,mars
"2,01E+11",2010,4,28,930,1,2,2,1.0,1.0,7,"0, VILLESICARD RUE ET SQ",M,4745170.0,-53581.0,490,2010-04-28,avril
"2,011E+11",2011,8,2,1800,1,1,1,8.0,1.0,227,LA PROUILLERE,M,4649275.0,-65643.0,850,2011-08-02,août
"2,014E+11",2014,5,28,1615,1,2,1,1.0,1.0,100,,M,4667056.0,-190454.0,850,2014-05-28,mai
"2,013E+11",2013,5,28,1120,1,2,1,8.0,4.0,262,ESPAGNE (AVENUE D'),,,,110,2013-05-28,mai
"2,013E+11",2013,10,28,1600,1,2,6,8.0,1.0,622,intesection RD 54 RD 643,M,0.0,0.0,570,2013-10-28,octobre
"2,012E+11",2012,4,30,2110,5,2,1,2.0,2.0,27,"3, PASQUALINI RUE J.P.",,,,60,2012-04-30,avril
"2,01E+11",2010,10,15,525,5,2,4,1.0,6.0,117,AVENUE DE LA PORTE DE SA,,,,750,2010-10-15,octobre
"2,012E+11",2012,5,10,800,1,2,1,1.0,2.0,63,ALL DE BOUTAUT,,,,330,2012-05-10,mai
"2,012E+11",2012,2,27,1600,1,1,1,5.0,6.0,223,,M,4962738.0,80660.0,760,2012-02-27,fevrier
"2,012E+11",2012,10,16,1830,1,1,1,1.0,3.0,524,,M,0.0,0.0,770,2012-10-16,octobre
"2,015E+11",2015,2,28,200,3,1,1,8.0,6.0,22,,M,4566790.0,557328.0,380,2015-02-28,fevrier
"2,01E+11",2010,2,5,1930,5,2,5,1.0,6.0,118,BOULEVARD NEY,,,,750,2010-02-05,fevrier
"2,012E+11",2012,8,9,1645,1,1,3,1.0,3.0,215,,M,4712501.0,-15845.0,490,2012-08-09,août
"2,01E+11",2010,3,25,1715,1,2,3,6.0,3.0,586,AVENUE MAURICE BERTEAUX,M,4894280.0,216201.0,780,2010-03-25,mars
"2,013E+11",2013,8,9,242,5,2,2,1.0,3.0,55,"97, AVE DE LA CORSE",M,4328935.0,535760.0,130,2013-08-09,août
"2,01E+11",2010,2,10,1550,1,2,1,4.0,4.0,119,"48, BOULEVARD SERURIER",,,,750,2010-02-10,fevrier
"2,015E+11",2015,5,21,2145,3,1,1,1.0,7.0,218,D8,M,4538919.0,447278.0,420,2015-05-21,mai
"2,015E+11",2015,3,30,1955,1,2,2,1.0,3.0,85,EPARGNE (RUE DE L'),M,4844948.0,147809.0,280,2015-03-30,mars
"2,01E+11",2010,10,10,1350,1,2,1,1.0,6.0,19,"., HUIT MAI 1945 (DE 2 A",M,4839687.0,-451463.0,290,2010-10-10,octobre
"2,01E+11",2010,6,18,1750,1,2,3,1.0,3.0,31,MUSSET (RUE ALFRED DE),M,4516247.0,152498.0,190,2010-06-18,juin
"2,011E+11",2011,8,8,1530,1,1,1,1.0,4.0,226,KERISSY,M,4871163.0,-350026.0,220,2011-08-08,août
"2,013E+11",2013,6,19,1115,1,2,2,1.0,2.0,189,ALLENDE SALVADOR (RUE),M,4382770.0,437531.0,300,2013-06-19,juin
"2,01E+11",2010,1,8,950,1,2,3,3.0,7.0,104,"1, ALBERT 1ER (AVENUE)",,,,60,2010-01-08,janvier
"2,01E+11",2010,7,22,1520,1,2,1,1.0,2.0,201,HENRI BARBUSSE(BOULEVARD,,,,910,2010-07-22,juillet
"2,01E+11",2010,4,4,45,5,2,1,1.0,6.0,600,26 bis avene de la lib?r,M,4867200.0,241700.0,910,2010-04-04,avril
"2,015E+11",2015,8,28,930,1,1,1,1.0,1.0,226,,M,4422011.0,463361.0,300,2015-08-28,août
"2,012E+11",2012,6,8,1735,1,2,1,1.0,6.0,512,"94, ARCHIMEDE (RUE D')",,,,590,2012-06-08,juin
"2,013E+11",2013,7,14,1615,1,2,1,1.0,6.0,95,"0, GRIVATS (LES  -  LIEU",,,,30,2013-07-14,juillet
"2,015E+11",2015,9,7,1730,1,1,3,1.0,3.0,54,,M,4392885.0,503070.0,840,2015-09-07,septembre
"2,01E+11",2010,3,10,1445,1,2,1,1.0,6.0,88,"0, RIQUIER (BD DE)",,,,60,2010-03-10,mars
"2,012E+11",2012,6,1,1315,1,1,1,1.0,7.0,42,,M,4363600.0,228800.0,810,2012-06-01,juin
"2,016E+11",2016,1,4,830,2,1,1,1.0,5.0,92,LE RIDEL,M,4906840.0,-138159.0,500,2016-01-04,janvier
"2,014E+11",2014,2,12,915,1,1,1,9.0,7.0,108,,M,0.0,0.0,40,2014-02-12,fevrier
"2,011E+11",2011,5,2,1430,1,1,1,1.0,1.0,32,,M,0.0,0.0,60,2011-05-02,mai
"2,011E+11",2011,7,15,1700,1,1,6,1.0,2.0,162,,M,0.0,0.0,330,2011-07-15,juillet
"2,01E+11",2010,10,18,1010,1,2,3,1.0,3.0,115,"44, AVENUE DE SUFFREN",,,,750,2010-10-18,octobre
"2,013E+11",2013,3,25,1730,1,2,3,1.0,1.0,155,GAULLE AV.DU GENERAL DE,,,,60,2013-03-25,mars
"2,01E+11",2010,6,5,1115,1,2,1,1.0,6.0,112,ROUTE DAUPHINE,,,,750,2010-06-05,juin
"2,013E+11",2013,11,22,1200,1,2,5,1.0,3.0,39,AVE JEANNE D'ARC,,,,330,2013-11-22,novembre
"2,016E+11",2016,12,8,530,3,1,1,9.0,6.0,431,,M,4748277.0,610232.0,700,2016-12-08,decembre
"2,012E+11",2012,10,11,2145,3,1,1,1.0,5.0,259,,M,0.0,0.0,280,2012-10-11,octobre
"2,011E+11",2011,10,20,2200,3,1,1,1.0,6.0,235,26235,M,0.0,0.0,260,2011-10-20,octobre
"2,01E+11",2010,10,23,930,1,1,1,1.0,2.0,157,,M,0.0,0.0,170,2010-10-23,octobre
"2,012E+11",2012,4,1,800,1,1,1,1.0,6.0,249,,M,4372354.0,398610.0,340,2012-04-01,avril
"2,01E+11",2010,9,22,2015,5,2,1,1.0,7.0,73,chemin de l'Or?e du Bois,M,0.0,0.0,830,2010-09-22,septembre
"2,01E+11",2010,7,12,1925,1,2,2,1.0,3.0,208,"., VERDUN (RUE DE)",M,4736420.0,73329.0,370,2010-07-12,juillet
"2,01E+11",2010,11,19,1630,1,1,1,1.0,1.0,337,,M,0.0,0.0,340,2010-11-19,novembre
"2,013E+11",2013,4,28,2012,1,2,2,1.0,6.0,261,FOURNIER (RUE DU DOCTEUR,,,,370,2013-04-28,avril
"2,012E+11",2012,6,13,2315,5,2,6,1.0,2.0,2,PALMIERS (ROND POINT DES,M,4333160.0,548653.0,130,2012-06-13,juin
"2,015E+11",2015,7,1,1100,1,2,1,1.0,2.0,109,"0, RUE DE GIGANT",M,4721450.0,-156772.0,440,2015-07-01,juillet
